TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0090252,2024-10-20,Night Cream Premium,Beauty,South,Offline,3,2553.0,7659.0,UPI,CUST04513
TXN0090253,2024-10-20,Sunscreen SPF 50+ 100ml,Beauty,North,Online,2,806.44,1612.88,Net Banking,CUST10317
TXN0090254,2024-10-20,Football Official,Sports,South,Offline,2,1631.42,3262.84,Net Banking,CUST01941
TXN0090255,2024-10-20,Foundation HD Liquid,Beauty,South,Offline,1,1933.55,1933.55,UPI,CUST08268
TXN0090256,2024-10-20,Woolen Sweater,Fashion,East,Online,1,3725.85,3725.85,Net Banking,CUST09485
TXN0090257,2024-10-20,Beard Grooming Kit,Beauty,West,Online,1,1047.85,1047.85,UPI,CUST11685
TXN0090258,2024-10-20,Doll House Wooden,Toys,North,Offline,1,4934.8,4934.8,UPI,CUST11431
TXN0090259,2024-10-20,Art Supplies Kit,Stationery,East,Online,1,2112.64,2112.64,Net Banking,CUST02015
TXN0090260,2024-10-20,Planner 2025 Hardcover,Stationery,West,Online,2,818.6,1637.2,Credit Card,CUST10659
TXN0090261,2024-10-20,Travel Pillow Memory Foam,Accessories,South,Offline,2,1341.32,2682.64,UPI,CUST01142
TXN0090262,2024-10-20,Honey Raw 500g,Grocery,South,Online,3,513.1,1539.3,Net Banking,CUST11610
TXN0090263,2024-10-20,Play-Doh Mega Set,Toys,West,Online,1,1159.38,1159.38,UPI,CUST08293
TXN0090264,2024-10-20,Protein Powder 1kg,Grocery,East,Online,1,4096.29,4096.29,UPI,CUST06334
TXN0090265,2024-10-20,Washing Machine 7kg,Appliances,West,Offline,2,38346.3,76692.6,UPI,CUST06140
TXN0090266,2024-10-20,Business Blazer,Fashion,West,Online,1,10280.92,10280.92,Credit Card,CUST02995
TXN0090267,2024-10-20,Resistance Bands Set,Sports,South,Online,3,861.94,2585.82,Credit Card,CUST00282
TXN0090268,2024-10-20,Sports Sneakers Pro,Fashion,East,Online,1,3999.38,3999.38,Credit Card,CUST05537
TXN0090269,2024-10-20,Honey Raw 500g,Grocery,East,Offline,5,467.37,2336.85,Credit Card,CUST04457
TXN0090270,2024-10-20,Travel Pillow Memory Foam,Accessories,West,Online,1,770.52,770.52,Credit Card,CUST02682
TXN0090271,2024-10-21,Washing Machine 7kg,Appliances,South,Online,1,27298.02,27298.02,Cash,CUST05410
TXN0090272,2024-10-21,Resistance Bands Set,Sports,West,Online,1,1817.69,1817.69,Credit Card,CUST04016
TXN0090273,2024-10-21,Organic Green Tea,Grocery,South,Offline,4,734.81,2939.24,UPI,CUST01419
TXN0090274,2024-10-21,Ethnic Kurta Set,Fashion,West,Online,1,2658.5,2658.5,Credit Card,CUST00579
TXN0090275,2024-10-21,Honey Raw 500g,Grocery,East,Offline,2,569.19,1138.38,Credit Card,CUST00721
TXN0090276,2024-10-21,Sony WH-1000XM5,Electronics,South,Online,2,29230.13,58460.26,UPI,CUST07932
TXN0090277,2024-10-21,Casual T-Shirt 3-Pack,Fashion,South,Offline,1,1814.35,1814.35,UPI,CUST00379
TXN0090278,2024-10-21,Lipstick Matte Collection,Beauty,West,Online,1,625.38,625.38,Net Banking,CUST06787
TXN0090279,2024-10-21,"iPad Pro 12.9""",Electronics,South,Offline,1,88794.25,88794.25,UPI,CUST00292
TXN0090280,2024-10-21,Woolen Sweater,Fashion,East,Online,2,4515.72,9031.44,Credit Card,CUST05055
TXN0090281,2024-10-21,Bedside Table Pair,Furniture,South,Offline,1,5091.91,5091.91,Cash,CUST05388
TXN0090282,2024-10-21,Refrigerator 300L,Appliances,North,Offline,1,32229.33,32229.33,UPI,CUST03657
TXN0090283,2024-10-21,iPhone 15 Pro,Electronics,South,Online,1,114690.41,114690.41,Net Banking,CUST04954
TXN0090284,2024-10-21,Sunglasses UV400,Accessories,West,Offline,1,5161.5,5161.5,UPI,CUST03539
TXN0090285,2024-10-21,Room Heater 2000W,Appliances,West,Offline,1,3975.64,3975.64,Credit Card,CUST05106
TXN0090286,2024-10-21,Spice Combo Pack,Grocery,South,Offline,2,722.08,1444.16,Credit Card,CUST00355
TXN0090287,2024-10-21,Casual T-Shirt 3-Pack,Fashion,South,Offline,1,1765.8,1765.8,Cash,CUST00327
TXN0090288,2024-10-21,Dell XPS 15,Electronics,South,Offline,1,82055.97,82055.97,Cash,CUST07588
TXN0090289,2024-10-21,Electric Kettle 1.5L,Appliances,South,Offline,1,1794.96,1794.96,Cash,CUST00385
TXN0090290,2024-10-21,Educational Puzzle Set,Toys,South,Offline,2,559.57,1119.14,Net Banking,CUST01145
TXN0090291,2024-10-21,Resistance Bands Set,Sports,West,Offline,1,1913.51,1913.51,Credit Card,CUST09619
TXN0090292,2024-10-21,Notebook Premium A4 Pack,Stationery,West,Online,2,338.76,677.52,Credit Card,CUST08919
TXN0090293,2024-10-21,Apple AirPods Pro,Electronics,North,Offline,1,20652.13,20652.13,UPI,CUST00375
TXN0090294,2024-10-21,Washing Machine 7kg,Appliances,East,Offline,1,24154.62,24154.62,Credit Card,CUST00189
TXN0090295,2024-10-21,LEGO Classic Set,Toys,West,Online,1,4559.36,4559.36,Credit Card,CUST08524
TXN0090296,2024-10-21,Modular Bookshelf,Furniture,East,Online,2,11062.48,22124.96,Net Banking,CUST07088
TXN0090297,2024-10-21,Educational Puzzle Set,Toys,South,Offline,2,1321.57,2643.14,UPI,CUST04373
TXN0090298,2024-10-21,Ethnic Kurta Set,Fashion,West,Offline,2,2400.33,4800.66,UPI,CUST05193
TXN0090299,2024-10-21,Handbag Leather,Fashion,East,Online,3,5966.65,17899.95,Credit Card,CUST01088
TXN0090300,2024-10-21,Science Kit Kids,Toys,South,Offline,2,1277.81,2555.62,UPI,CUST07272
TXN0090301,2024-10-21,Lipstick Matte Collection,Beauty,North,Offline,1,310.39,310.39,Credit Card,CUST00937
TXN0090302,2024-10-21,Sunscreen SPF 50+ 100ml,Beauty,East,Online,2,993.64,1987.28,UPI,CUST03329
TXN0090303,2024-10-21,Perfume Luxury 100ml,Beauty,East,Offline,3,5417.24,16251.72,Net Banking,CUST00152
TXN0090304,2024-10-21,Cycling Helmet,Sports,East,Online,2,913.22,1826.44,Cash,CUST08895
TXN0090305,2024-10-21,Honey Raw 500g,Grocery,South,Offline,2,337.74,675.48,Cash,CUST06832
TXN0090306,2024-10-21,Microwave Oven 28L,Appliances,North,Online,1,8524.38,8524.38,Cash,CUST00349
TXN0090307,2024-10-21,Quinoa 500g,Grocery,West,Offline,3,446.65,1339.95,Credit Card,CUST05512
TXN0090308,2024-10-21,Vitamin C Serum 30ml,Beauty,East,Offline,1,1256.79,1256.79,Cash,CUST11031
TXN0090309,2024-10-21,Football Official,Sports,East,Offline,1,1167.48,1167.48,Credit Card,CUST10895
TXN0090310,2024-10-21,Air Conditioner 1.5T,Appliances,North,Offline,1,32981.02,32981.02,Credit Card,CUST10443
TXN0090311,2024-10-21,Wireless Earbuds X1,Electronics,South,Offline,1,4303.85,4303.85,UPI,CUST01285
TXN0090312,2024-10-21,Basmati Rice 5kg,Grocery,North,Offline,3,359.14,1077.42,Credit Card,CUST04924
TXN0090313,2024-10-21,Stuffed Animal Large,Toys,East,Online,2,1216.63,2433.26,Net Banking,CUST05641
TXN0090314,2024-10-21,Spice Combo Pack,Grocery,North,Online,2,692.87,1385.74,Net Banking,CUST09079
TXN0090315,2024-10-21,Kindle Paperwhite,Electronics,South,Online,1,14710.83,14710.83,Net Banking,CUST03075
TXN0090316,2024-10-21,Air Conditioner 1.5T,Appliances,South,Offline,1,33555.97,33555.97,Cash,CUST10019
TXN0090317,2024-10-21,Air Purifier HEPA,Appliances,South,Offline,2,8924.28,17848.56,Credit Card,CUST04319
TXN0090318,2024-10-21,iPhone 15 Pro,Electronics,North,Offline,1,70296.11,70296.11,Cash,CUST09229
TXN0090319,2024-10-21,Whole Wheat Atta 10kg,Grocery,West,Online,2,574.21,1148.42,UPI,CUST02035
TXN0090320,2024-10-21,Handbag Leather,Fashion,West,Offline,1,9160.87,9160.87,Cash,CUST08679
TXN0090321,2024-10-21,Sunglasses UV400,Accessories,North,Online,1,2943.9,2943.9,Cash,CUST02221
TXN0090322,2024-10-21,Badminton Racket Pro,Sports,South,Online,3,2176.78,6530.34,UPI,CUST00495
TXN0090323,2024-10-21,Face Wash Gel,Beauty,South,Offline,2,498.7,997.4,Credit Card,CUST00376
TXN0090324,2024-10-21,Kindle Paperwhite,Electronics,West,Online,1,19151.35,19151.35,Credit Card,CUST04029
TXN0090325,2024-10-21,Night Cream Premium,Beauty,North,Online,3,2096.52,6289.56,Credit Card,CUST00589
TXN0090326,2024-10-21,Yoga Mat Premium,Sports,South,Online,3,2048.58,6145.74,Cash,CUST08046
TXN0090327,2024-10-21,Water Purifier RO,Appliances,East,Offline,2,13546.63,27093.26,UPI,CUST00042
TXN0090328,2024-10-21,Kindle Paperwhite,Electronics,North,Offline,1,8944.51,8944.51,Credit Card,CUST10833
TXN0090329,2024-10-21,Planner 2025 Hardcover,Stationery,South,Offline,1,530.27,530.27,Credit Card,CUST02837
TXN0090330,2024-10-21,Cooking Oil 5L,Grocery,West,Offline,5,784.58,3922.9,UPI,CUST01237
TXN0090331,2024-10-21,Cricket Bat SS,Sports,East,Online,1,7204.12,7204.12,Credit Card,CUST11734
TXN0090332,2024-10-21,Handbag Leather,Fashion,East,Offline,2,8007.47,16014.94,Credit Card,CUST02247
TXN0090333,2024-10-21,Samsung Galaxy S24,Electronics,East,Offline,1,78930.8,78930.8,UPI,CUST07186
TXN0090334,2024-10-21,Sony WH-1000XM5,Electronics,South,Offline,1,31868.09,31868.09,Cash,CUST02802
TXN0090335,2024-10-21,Yoga Mat Premium,Sports,North,Online,1,1597.97,1597.97,Credit Card,CUST00330
TXN0090336,2024-10-21,Sports Sneakers Pro,Fashion,East,Offline,1,6880.08,6880.08,UPI,CUST11756
TXN0090337,2024-10-21,Cooking Oil 5L,Grocery,East,Online,4,751.7,3006.8,UPI,CUST06591
TXN0090338,2024-10-21,Sunscreen SPF 50+ 100ml,Beauty,East,Offline,1,707.47,707.47,Net Banking,CUST07213
TXN0090339,2024-10-21,Football Official,Sports,North,Offline,1,1607.58,1607.58,UPI,CUST02280
TXN0090340,2024-10-21,Gaming Console PS5,Electronics,East,Online,1,63263.27,63263.27,UPI,CUST04803
TXN0090341,2024-10-21,Formal Shirt Pack,Fashion,East,Offline,1,3277.82,3277.82,Net Banking,CUST06871
TXN0090342,2024-10-21,Formal Shirt Pack,Fashion,North,Online,1,1377.19,1377.19,UPI,CUST04490
TXN0090343,2024-10-21,Stuffed Animal Large,Toys,East,Online,1,716.69,716.69,Credit Card,CUST08564
TXN0090344,2024-10-21,Casual T-Shirt 3-Pack,Fashion,East,Online,1,1112.62,1112.62,UPI,CUST06211
TXN0090345,2024-10-21,Basmati Rice 5kg,Grocery,West,Offline,1,518.85,518.85,Cash,CUST01793
TXN0090346,2024-10-21,Air Purifier HEPA,Appliances,East,Online,2,10443.5,20887.0,UPI,CUST00025
TXN0090347,2024-10-21,Sofa Set 3+1+1,Furniture,South,Online,1,29667.33,29667.33,Cash,CUST01112
TXN0090348,2024-10-21,Basmati Rice 5kg,Grocery,West,Online,1,876.87,876.87,Credit Card,CUST06064
TXN0090349,2024-10-21,Washing Machine 7kg,Appliances,East,Offline,1,39681.52,39681.52,UPI,CUST05534
TXN0090350,2024-10-21,Wallet RFID Slim,Accessories,North,Online,1,675.84,675.84,UPI,CUST01672
TXN0090351,2024-10-21,Cooking Oil 5L,Grocery,North,Offline,3,663.24,1989.72,Credit Card,CUST01877
TXN0090352,2024-10-21,Casual T-Shirt 3-Pack,Fashion,East,Online,1,1370.43,1370.43,UPI,CUST03990
TXN0090353,2024-10-21,Refrigerator 300L,Appliances,East,Offline,2,44334.44,88668.88,UPI,CUST00066
TXN0090354,2024-10-21,Cycling Helmet,Sports,West,Online,3,3652.81,10958.43,Net Banking,CUST00027
TXN0090355,2024-10-21,Cycling Helmet,Sports,North,Offline,2,2392.79,4785.58,UPI,CUST07458
TXN0090356,2024-10-21,Wireless Earbuds X1,Electronics,West,Offline,1,7546.69,7546.69,Credit Card,CUST05237
TXN0090357,2024-10-21,Formal Shirt Pack,Fashion,South,Online,1,2756.0,2756.0,Net Banking,CUST09628
TXN0090358,2024-10-21,Cricket Bat SS,Sports,South,Offline,1,5650.96,5650.96,UPI,CUST09144
TXN0090359,2024-10-21,Electric Kettle 1.5L,Appliances,North,Offline,1,1970.67,1970.67,Cash,CUST11664
TXN0090360,2024-10-21,Yoga Mat Premium,Sports,South,Online,1,2040.59,2040.59,Credit Card,CUST09401
TXN0090361,2024-10-21,Sports Sneakers Pro,Fashion,East,Offline,2,5401.58,10803.16,Cash,CUST10701
TXN0090362,2024-10-21,Electric Kettle 1.5L,Appliances,West,Offline,1,1953.24,1953.24,Credit Card,CUST04262
TXN0090363,2024-10-21,Apple AirPods Pro,Electronics,East,Offline,1,24153.54,24153.54,Cash,CUST01526
TXN0090364,2024-10-21,Air Conditioner 1.5T,Appliances,East,Online,2,36603.17,73206.34,Credit Card,CUST10112
TXN0090365,2024-10-21,Foundation HD Liquid,Beauty,North,Online,2,860.11,1720.22,Cash,CUST05471
TXN0090366,2024-10-21,Protein Powder 1kg,Grocery,North,Online,2,3157.38,6314.76,Credit Card,CUST10147
TXN0090367,2024-10-21,Sofa Set 3+1+1,Furniture,East,Offline,1,55146.01,55146.01,UPI,CUST05983
TXN0090368,2024-10-21,Night Cream Premium,Beauty,East,Offline,1,1636.53,1636.53,Cash,CUST07607
TXN0090369,2024-10-21,Perfume Luxury 100ml,Beauty,East,Offline,2,5089.22,10178.44,Cash,CUST06910
TXN0090370,2024-10-21,Dumbbell Set 20kg,Sports,North,Offline,1,2593.97,2593.97,Credit Card,CUST00309
TXN0090371,2024-10-21,Board Game Family,Toys,West,Online,1,1367.17,1367.17,UPI,CUST05484
TXN0090372,2024-10-21,Apple AirPods Pro,Electronics,North,Online,1,17427.19,17427.19,Cash,CUST04709
TXN0090373,2024-10-21,Whole Wheat Atta 10kg,Grocery,West,Online,2,490.45,980.9,Credit Card,CUST08201
TXN0090374,2024-10-21,Organic Green Tea,Grocery,South,Offline,1,331.73,331.73,UPI,CUST03355
TXN0090375,2024-10-21,Wireless Earbuds X1,Electronics,East,Offline,1,9507.98,9507.98,Net Banking,CUST07560
TXN0090376,2024-10-21,Cooking Oil 5L,Grocery,West,Online,3,1018.2,3054.6,Credit Card,CUST11298
TXN0090377,2024-10-21,Honey Raw 500g,Grocery,West,Offline,1,782.96,782.96,Credit Card,CUST07221
TXN0090378,2024-10-21,Premium Denim Jacket,Fashion,North,Offline,2,6170.3,12340.6,Credit Card,CUST04250
TXN0090379,2024-10-21,Apple AirPods Pro,Electronics,East,Offline,1,27643.02,27643.02,UPI,CUST00223
TXN0090380,2024-10-21,Samsung Galaxy S24,Electronics,East,Offline,2,82310.86,164621.72,UPI,CUST01604
TXN0090381,2024-10-21,Modular Bookshelf,Furniture,East,Online,1,6300.25,6300.25,Credit Card,CUST05025
TXN0090382,2024-10-21,Kindle Paperwhite,Electronics,South,Offline,1,10899.86,10899.86,Cash,CUST07700
TXN0090383,2024-10-21,Badminton Racket Pro,Sports,South,Online,1,1479.68,1479.68,UPI,CUST06133
TXN0090384,2024-10-21,Whole Wheat Atta 10kg,Grocery,East,Offline,2,557.84,1115.68,UPI,CUST10389
TXN0090385,2024-10-21,Microwave Oven 28L,Appliances,South,Offline,2,11761.9,23523.8,Cash,CUST00302
TXN0090386,2024-10-21,Sunglasses UV400,Accessories,West,Online,1,2825.45,2825.45,Net Banking,CUST03617
TXN0090387,2024-10-21,Mixed Dry Fruits 1kg,Grocery,West,Online,3,1090.55,3271.65,Net Banking,CUST02526
TXN0090388,2024-10-21,Washing Machine 7kg,Appliances,North,Online,1,17216.56,17216.56,Cash,CUST08085
TXN0090389,2024-10-21,Basmati Rice 5kg,Grocery,South,Online,2,379.49,758.98,Net Banking,CUST00270
TXN0090390,2024-10-21,Basmati Rice 5kg,Grocery,East,Online,3,535.11,1605.33,Cash,CUST06334
TXN0090391,2024-10-21,Kindle Paperwhite,Electronics,West,Offline,1,20451.57,20451.57,Net Banking,CUST09441
TXN0090392,2024-10-21,"iPad Pro 12.9""",Electronics,North,Offline,1,88584.01,88584.01,Credit Card,CUST07529
TXN0090393,2024-10-21,MacBook Air M3,Electronics,West,Offline,1,144509.06,144509.06,UPI,CUST02151
TXN0090394,2024-10-21,Organic Green Tea,Grocery,East,Offline,3,758.27,2274.81,UPI,CUST03743
TXN0090395,2024-10-21,Honey Raw 500g,Grocery,South,Offline,3,388.4,1165.2,Cash,CUST06835
TXN0090396,2024-10-21,Kindle Paperwhite,Electronics,East,Online,1,17095.3,17095.3,Net Banking,CUST01990
TXN0090397,2024-10-21,Organic Green Tea,Grocery,West,Offline,1,709.93,709.93,Credit Card,CUST05979
TXN0090398,2024-10-22,Ergonomic Office Chair,Furniture,South,Online,2,23066.0,46132.0,UPI,CUST00361
TXN0090399,2024-10-22,Microwave Oven 28L,Appliances,North,Offline,1,7041.23,7041.23,Cash,CUST01094
TXN0090400,2024-10-22,Whole Wheat Atta 10kg,Grocery,North,Offline,2,332.73,665.46,Cash,CUST00137
TXN0090401,2024-10-22,Air Purifier HEPA,Appliances,South,Offline,1,17262.89,17262.89,Credit Card,CUST05447
TXN0090402,2024-10-22,Vitamin C Serum 30ml,Beauty,North,Offline,1,671.9,671.9,UPI,CUST09754
TXN0090403,2024-10-22,Phone Case Premium,Accessories,West,Offline,1,805.19,805.19,UPI,CUST06420
TXN0090404,2024-10-22,Wardrobe Sliding Door,Furniture,East,Offline,1,26614.02,26614.02,Cash,CUST05838
TXN0090405,2024-10-22,Perfume Luxury 100ml,Beauty,East,Offline,2,2620.78,5241.56,UPI,CUST02045
TXN0090406,2024-10-22,Sports Sneakers Pro,Fashion,East,Offline,2,5033.53,10067.06,Credit Card,CUST09052
TXN0090407,2024-10-22,Travel Pillow Memory Foam,Accessories,South,Offline,1,1209.55,1209.55,UPI,CUST00099
TXN0090408,2024-10-22,Vitamin C Serum 30ml,Beauty,South,Offline,2,704.89,1409.78,Credit Card,CUST10586
TXN0090409,2024-10-22,Ethnic Kurta Set,Fashion,West,Offline,1,2702.08,2702.08,Cash,CUST01711
TXN0090410,2024-10-22,Perfume Luxury 100ml,Beauty,South,Offline,1,5543.66,5543.66,Cash,CUST09385
TXN0090411,2024-10-22,Wireless Earbuds X1,Electronics,South,Online,1,3699.6,3699.6,Cash,CUST02430
TXN0090412,2024-10-22,Ergonomic Office Chair,Furniture,West,Offline,1,23410.86,23410.86,Cash,CUST07928
TXN0090413,2024-10-22,Refrigerator 300L,Appliances,West,Offline,2,43067.9,86135.8,Credit Card,CUST10835
TXN0090414,2024-10-22,Hair Growth Oil 200ml,Beauty,North,Offline,1,596.93,596.93,Credit Card,CUST11023
TXN0090415,2024-10-22,Handbag Leather,Fashion,East,Online,2,6429.16,12858.32,Credit Card,CUST04982
TXN0090416,2024-10-22,Remote Control Car,Toys,West,Offline,3,4615.22,13845.66,Net Banking,CUST05815
TXN0090417,2024-10-22,Whole Wheat Atta 10kg,Grocery,North,Offline,1,337.09,337.09,Cash,CUST02813
TXN0090418,2024-10-22,Wardrobe Sliding Door,Furniture,South,Online,2,27163.78,54327.56,Credit Card,CUST09129
TXN0090419,2024-10-22,Wallet RFID Slim,Accessories,South,Online,3,717.21,2151.63,Credit Card,CUST10613
TXN0090420,2024-10-22,Science Kit Kids,Toys,West,Online,1,1923.67,1923.67,Cash,CUST03086
TXN0090421,2024-10-22,Apple AirPods Pro,Electronics,North,Online,1,20478.02,20478.02,Cash,CUST10108
TXN0090422,2024-10-22,Washing Machine 7kg,Appliances,West,Online,1,30231.48,30231.48,Credit Card,CUST00048
TXN0090423,2024-10-22,Cricket Bat SS,Sports,East,Online,3,2602.71,7808.13,Cash,CUST03491
TXN0090424,2024-10-22,Cycling Helmet,Sports,East,Online,1,2724.65,2724.65,Credit Card,CUST05025
TXN0090425,2024-10-22,Play-Doh Mega Set,Toys,West,Offline,2,877.98,1755.96,Cash,CUST09919
TXN0090426,2024-10-22,Wallet RFID Slim,Accessories,South,Offline,2,2073.34,4146.68,UPI,CUST05692
TXN0090427,2024-10-22,Business Blazer,Fashion,West,Online,1,16339.24,16339.24,Net Banking,CUST04591
TXN0090428,2024-10-22,Business Blazer,Fashion,West,Offline,1,14127.42,14127.42,Net Banking,CUST07071
TXN0090429,2024-10-22,Bedside Table Pair,Furniture,South,Offline,2,6761.39,13522.78,Cash,CUST11275
TXN0090430,2024-10-22,Basmati Rice 5kg,Grocery,West,Offline,2,764.81,1529.62,Cash,CUST01599
TXN0090431,2024-10-22,Resistance Bands Set,Sports,West,Offline,1,1875.94,1875.94,Net Banking,CUST03541
TXN0090432,2024-10-22,Whole Wheat Atta 10kg,Grocery,North,Online,1,296.08,296.08,Cash,CUST00262
TXN0090433,2024-10-22,Sports Sneakers Pro,Fashion,West,Offline,2,5879.09,11758.18,UPI,CUST05440
TXN0090434,2024-10-22,Microwave Oven 28L,Appliances,East,Offline,1,9473.88,9473.88,Credit Card,CUST00303
TXN0090435,2024-10-22,Apple AirPods Pro,Electronics,North,Offline,1,17497.14,17497.14,UPI,CUST07032
TXN0090436,2024-10-22,Cooking Oil 5L,Grocery,East,Online,2,778.93,1557.86,Net Banking,CUST00224
TXN0090437,2024-10-22,Ethnic Kurta Set,Fashion,West,Online,1,4006.78,4006.78,Net Banking,CUST00147
TXN0090438,2024-10-22,Honey Raw 500g,Grocery,South,Online,3,498.61,1495.83,Cash,CUST00180
TXN0090439,2024-10-22,Apple AirPods Pro,Electronics,South,Online,1,19516.11,19516.11,Credit Card,CUST00228
TXN0090440,2024-10-22,Face Wash Gel,Beauty,West,Online,1,404.84,404.84,UPI,CUST11480
TXN0090441,2024-10-22,Modular Bookshelf,Furniture,West,Offline,1,15727.38,15727.38,UPI,CUST06661
TXN0090442,2024-10-22,Planner 2025 Hardcover,Stationery,South,Offline,2,408.26,816.52,UPI,CUST06466
TXN0090443,2024-10-22,Casual T-Shirt 3-Pack,Fashion,South,Online,1,1813.31,1813.31,UPI,CUST00481
TXN0090444,2024-10-22,Organic Green Tea,Grocery,North,Online,1,428.02,428.02,Net Banking,CUST07108
TXN0090445,2024-10-22,Sketch Pencil Set,Stationery,South,Offline,3,501.22,1503.66,Credit Card,CUST02953
TXN0090446,2024-10-22,Night Cream Premium,Beauty,North,Offline,2,876.23,1752.46,UPI,CUST10209
TXN0090447,2024-10-22,Ergonomic Office Chair,Furniture,West,Online,1,13212.36,13212.36,Credit Card,CUST01018
TXN0090448,2024-10-22,Ethnic Kurta Set,Fashion,West,Online,3,4705.03,14115.09,UPI,CUST01888
TXN0090449,2024-10-22,Gaming Console PS5,Electronics,East,Offline,1,65984.76,65984.76,UPI,CUST00894
TXN0090450,2024-10-22,Cycling Helmet,Sports,West,Online,1,1430.08,1430.08,Cash,CUST11862
TXN0090451,2024-10-22,Bedside Table Pair,Furniture,East,Offline,1,8554.56,8554.56,UPI,CUST07931
TXN0090452,2024-10-22,TV Unit Modern,Furniture,West,Online,1,15208.28,15208.28,Cash,CUST05066
TXN0090453,2024-10-22,Air Conditioner 1.5T,Appliances,East,Offline,1,56359.15,56359.15,Credit Card,CUST05956
TXN0090454,2024-10-22,Whiteboard A3,Stationery,West,Online,3,2348.58,7045.74,Net Banking,CUST05630
TXN0090455,2024-10-22,Perfume Luxury 100ml,Beauty,North,Online,1,1868.64,1868.64,Cash,CUST11802
TXN0090456,2024-10-22,Protein Powder 1kg,Grocery,North,Offline,1,1844.62,1844.62,UPI,CUST05146
TXN0090457,2024-10-22,Travel Pillow Memory Foam,Accessories,South,Offline,1,810.37,810.37,Credit Card,CUST11050
TXN0090458,2024-10-22,Remote Control Car,Toys,East,Offline,2,3077.35,6154.7,UPI,CUST01851
TXN0090459,2024-10-22,Formal Shirt Pack,Fashion,South,Online,1,3334.44,3334.44,UPI,CUST07590
TXN0090460,2024-10-22,Gaming Console PS5,Electronics,West,Offline,1,59169.14,59169.14,Net Banking,CUST05603
TXN0090461,2024-10-22,Premium Denim Jacket,Fashion,South,Offline,1,7349.24,7349.24,UPI,CUST09489
TXN0090462,2024-10-22,Sunglasses UV400,Accessories,South,Offline,1,2736.1,2736.1,Net Banking,CUST00877
TXN0090463,2024-10-22,Educational Puzzle Set,Toys,West,Online,1,1860.69,1860.69,Cash,CUST04324
TXN0090464,2024-10-22,Running Shoes Elite,Fashion,West,Online,1,8730.48,8730.48,Net Banking,CUST02319
TXN0090465,2024-10-22,Formal Shirt Pack,Fashion,West,Online,1,4588.38,4588.38,UPI,CUST07053
TXN0090466,2024-10-22,Gaming Console PS5,Electronics,West,Online,1,63827.7,63827.7,Cash,CUST10222
TXN0090467,2024-10-22,Basmati Rice 5kg,Grocery,South,Offline,1,565.81,565.81,Net Banking,CUST06518
TXN0090468,2024-10-22,Cooking Oil 5L,Grocery,South,Offline,1,585.43,585.43,Net Banking,CUST08906
TXN0090469,2024-10-22,Face Wash Gel,Beauty,North,Online,1,347.7,347.7,UPI,CUST03064
TXN0090470,2024-10-22,Resistance Bands Set,Sports,West,Online,2,1420.69,2841.38,Credit Card,CUST04572
TXN0090471,2024-10-22,Sunscreen SPF 50+ 100ml,Beauty,East,Offline,1,946.26,946.26,UPI,CUST00162
TXN0090472,2024-10-22,Treadmill Home,Sports,North,Online,1,17249.91,17249.91,Credit Card,CUST07191
TXN0090473,2024-10-22,Beard Grooming Kit,Beauty,South,Offline,1,987.25,987.25,Net Banking,CUST02778
TXN0090474,2024-10-22,Washing Machine 7kg,Appliances,West,Offline,1,30376.91,30376.91,UPI,CUST00099
TXN0090475,2024-10-22,Wallet RFID Slim,Accessories,East,Online,1,1013.74,1013.74,UPI,CUST00104
TXN0090476,2024-10-22,Modular Bookshelf,Furniture,East,Offline,1,8716.94,8716.94,UPI,CUST00209
TXN0090477,2024-10-22,Art Supplies Kit,Stationery,South,Offline,2,745.56,1491.12,Net Banking,CUST09473
TXN0090478,2024-10-22,Spice Combo Pack,Grocery,North,Offline,4,468.62,1874.48,Cash,CUST01824
TXN0090479,2024-10-22,Ergonomic Office Chair,Furniture,North,Offline,1,9507.53,9507.53,UPI,CUST00675
TXN0090480,2024-10-22,Mixed Dry Fruits 1kg,Grocery,East,Online,1,1436.44,1436.44,Cash,CUST00057
TXN0090481,2024-10-22,Woolen Sweater,Fashion,East,Online,1,3161.06,3161.06,Cash,CUST07120
TXN0090482,2024-10-22,Leather Belt Premium,Accessories,East,Online,1,1644.21,1644.21,UPI,CUST00268
TXN0090483,2024-10-22,"Smart LED TV 55""",Electronics,West,Online,1,78068.07,78068.07,Cash,CUST09683
TXN0090484,2024-10-22,Face Wash Gel,Beauty,East,Online,2,559.5,1119.0,Cash,CUST10510
TXN0090485,2024-10-22,"iPad Pro 12.9""",Electronics,South,Offline,1,104941.0,104941.0,Net Banking,CUST00055
TXN0090486,2024-10-22,Mixer Grinder 750W,Appliances,South,Offline,1,4277.49,4277.49,UPI,CUST00137
TXN0090487,2024-10-22,Modular Bookshelf,Furniture,East,Offline,1,6518.77,6518.77,UPI,CUST11223
TXN0090488,2024-10-22,Woolen Sweater,Fashion,West,Offline,1,4774.44,4774.44,UPI,CUST07559
TXN0090489,2024-10-22,Honey Raw 500g,Grocery,North,Online,3,418.18,1254.54,Net Banking,CUST10970
TXN0090490,2024-10-22,Wallet RFID Slim,Accessories,North,Offline,3,1611.3,4833.9,Cash,CUST11918
TXN0090491,2024-10-22,TV Unit Modern,Furniture,East,Offline,1,10106.45,10106.45,Cash,CUST09057
